"annotation_id","annotator","appVersion","app_name","at","cleaned_content","content","created_at","id","lead_time","repliedAt","replyContent","reviewCreatedVersion","reviewId","score","sentiment","thumbsUpCount","updated_at","userImage","userName"
2026,"1","7.1.0","palmpay","26/02/2026 18:53","better","better","2026-03-09T09:24:45.503696Z",1128,2.293,"27/02/2026 17:09","Thank you so much for choosing PalmPay, Wisdom ! We will love to earn your 5-star rating! Do not hesitate to contact support@palmpay.com or call 02018886888 if you have any suggestions or concerns. ~ Ochanya.","7.1.0","e49425de-4db6-45be-ab16-5f30529b8c63",3,"Positive",0,"2026-03-09T09:24:45.503714Z","https://play-lh.googleusercontent.com/a-/ALV-UjW6qqjwb7bLD-84R0cds7tE713v0aBVQwprncmYvyhi3SFyztE","Wisdom Batam"
2027,"1","6.20.0","palmpay","26/02/2026 18:39","an amazing app, i didn't like online ap at first but this is different with limited charges, tested and trusted","an amazing app, I didn't like online ap at first but this is different with limited charges, tested and trustedðŸ¥°ðŸ˜˜â™¥ï¸ðŸ’•","2026-03-09T09:24:55.067688Z",1129,8.475,"26/02/2026 21:57","Thank you for choosing PalmPay, Ekeamadi !
Weâ€™re glad to have you on board.
If you have any suggestions or concerns, feel free to contact us at support@palmpay.com or call 02018886888.
Best regards,
Ochanya","6.20.0","3085ab83-a2da-45f6-9804-ea0904f9aae8",5,"Positive",0,"2026-03-09T09:24:55.067711Z","https://play-lh.googleusercontent.com/a/ACg8ocIr87nhHzZShxbSK4KHe13xSEIN44uVNgmci3t0tSrBLjnzBQ=mo","Ekeamadi Chioma Prisca"
2028,"1","7.1.0","palmpay","26/02/2026 18:38","they keep calling immediately your loan is due and start insulting and threatening you which is very bad","they keep calling immediately your loan is due and start insulting and threatening you which is very bad","2026-03-09T09:25:02.375724Z",1130,6.231,"27/02/2026 17:14","Hello Toxic Savage , we are sorry about the experience. Flexi is a third-party service on the PalmPay app. You can reach out to them via any- Instagram: https://www.instagram.com/flexiofficialng X: u canhttps://x.com/flexi_ng Facebook: https://www.facebook.com/flexiofficialng Helpline: 02018870808 for further assistance. Thank you, Ochanya","7.1.0","badaee2a-1671-4975-8918-acfcb0e4812e",1,"Negative",0,"2026-03-09T09:25:02.375739Z","https://play-lh.googleusercontent.com/a/ACg8ocI2L8A_cfQNL2mPdG0hMRW16GRKkrvWaVyhZ2a7btz-srDMgA=mo","Toxic Savage"
2029,"1","7.2.1","palmpay","26/02/2026 18:26","it's ok with fair interest..","it's ok with fair interest..","2026-03-09T09:25:07.555459Z",1131,4.071,"26/02/2026 22:00","Hello Vitalis ,
Thank you for downloading the PalmPay app!
Weâ€™d love to hear your thoughts. Please feel free to call us on 02018886888 or send an email to support@palmpay.com with any suggestions on how we can serve you better.
Best regards, Ochanya.","7.2.1","41a3fbcf-8fd9-4fc0-b379-b8c23bad507b",5,"Positive",0,"2026-03-09T09:25:07.555478Z","https://play-lh.googleusercontent.com/a/ACg8ocLpBjQirRC1XFxP7KbzIRcPcCmuS9CzzZu6iQ1otDnCnIV16A=mo","Vitalis Ugonna"
2030,"1","7.1.1","palmpay","26/02/2026 18:11","totally fast and reliable , chose palm pay today to enjoy daily transfers.","totally fast and reliable ðŸ’¯, chose palm pay today to enjoy daily transfers.","2026-03-09T09:25:13.199721Z",1132,4.114,"26/02/2026 22:02","Hi Lil popi, thank you so much for your review â€” your feedback means a lot to us! If you have any concerns or suggestions, feel free to reach out via support@palmpay.com or call us on 02018886888. Warm regards, Ochanya","7.1.1","c3d41bde-209a-4cce-a91e-e1eb8cef3e63",5,"Positive",0,"2026-03-09T09:25:13.199746Z","https://play-lh.googleusercontent.com/a-/ALV-UjXJ1thyqXE1M2Yk-NUoy4TqvCYCg6SFl9Y-OCqd6KKYQjZ5uU5y","Lil popi"
2031,"1","7.2.1","palmpay","26/02/2026 17:52","fast and relayable","fast and relayable","2026-03-09T09:25:17.303553Z",1133,2.721,"26/02/2026 22:10","Dear Chime, Thank you for your amazing review. Weâ€™re delighted to know that the PalmPay app meets your expectations. Should you require any assistance, please do not hesitate to contact us at 02018886888 or via the in-app chat. Kind regards, Ochanya","7.2.1","0664181e-c4a2-4f3a-91b5-cef5ba02bc61",5,"Positive",0,"2026-03-09T09:25:17.303582Z","https://play-lh.googleusercontent.com/a/ACg8ocL5kl591DvOizZFtqu1o0SVCejxDMpBPGGvrmvvFUUQ4ntouQ=mo","Chime Emmanuel"
2032,"1","5.1.2","palmpay","26/02/2026 17:34","no need to write a review palm pay it a scam app the took my money when am not owing them anymoney","no need to write a review palm pay it a scam app the took my money when am not owing them anymoney","2026-03-09T09:25:27.632568Z",1134,8.944,"27/02/2026 17:17","Hello, Favour , we are sorry about the experience. Flexi is a third-party service on the PalmPay app. You can reach out to them via any- Instagram: https://www.instagram.com/flexiofficialng X: u canhttps://x.com/flexi_ng Facebook: https://www.facebook.com/flexiofficialng Helpline: 02018870808 for further assistance. Thank you, Ochanya.","5.1.2","16b8c1d7-0083-4046-847d-826e7498b38c",1,"Negative",0,"2026-03-09T09:25:27.632587Z","https://play-lh.googleusercontent.com/a/ACg8ocLuylp_ftlr3lOJHyKFDVBQgYf-1n354vdQ54KOz6834r51_A=mo","Favour Izuwa"
2033,"1","7.2.1","palmpay","26/02/2026 17:00","heart less people god will not bless you","heart less people God will not bless you","2026-03-09T09:25:35.201247Z",1135,6.456,"27/02/2026 17:23","Hi Godson . We regret to note your experience. We would like to know what has triggered your review. Please write to us at support@palmpay.com or call 02018886888 to enable us to assist you. Thank you ~ Ochanya","7.2.1","a29c8134-d628-4c8a-9111-f7234d8f1dc3",1,"Negative",0,"2026-03-09T09:25:35.201265Z","https://play-lh.googleusercontent.com/a/ACg8ocKgkbhpnE4bXP5viRuR0Ey6noQ9S_vdT_iBZn8KfGsIzCbCzA=mo","Godson Ebuka"
2034,"1","7.0.1","palmpay","26/02/2026 15:54","i need a loan please","I need a loan please","2026-03-09T09:25:47.681588Z",1136,3.541,"26/02/2026 22:53","Hello Amaechi , we are sorry about the experience. Flexi is a third-party service on the PalmPay app. You can reach out to them via any- Instagram: https://www.instagram.com/flexiofficialng X: u canhttps://x.com/flexi_ng Facebook: https://www.facebook.com/flexiofficialng Helpline: 02018870808 for further assistance. Thank you, Ochanya.","7.0.1","13ef3576-e2cd-4ff4-8657-1d9bd3d8bbfc",5,"Neutral",0,"2026-03-09T09:25:47.681605Z","https://play-lh.googleusercontent.com/a/ACg8ocKVk1woScF7SjiZxoIh4chtrDEf0tEUABn-d1sXPHK0P2s7RA=mo","Amaechi Kingsley"
2035,"1","","palmpay","26/02/2026 15:32","first and realiable","first and reallbo","2026-03-09T09:25:53.404813Z",1137,4.604,"26/02/2026 22:55","Dear Moses , Thank you for your amazing review. Weâ€™re delighted to know that the PalmPay app meets your expectations. Should you require any assistance, please do not hesitate to contact us at 02018886888 or via the in-app chat. Kind regards, Ochanya","","5ec36f47-7db0-434c-a755-d4631c7a6fd6",5,"Positive",1,"2026-03-09T09:25:53.404833Z","https://play-lh.googleusercontent.com/a/ACg8ocKyAPwXcGYrblOMUpSi21FkMB-RqjWr3PTJPAIJajw491SVFQ=mo","Moses Isaac"
2036,"1","7.2.1","palmpay","26/02/2026 15:26","palmpay is bad beware of 419, they remove my money please be warn","palmpay is bad beware of 419, they remove my money please be warn","2026-03-09T09:25:59.930741Z",1138,5.063,"27/02/2026 17:27","Hi Aliyu Idris . We regret to note your experience. We would like to know what has triggered your review. Please write to us at support@palmpay.com or call 02018886888 to enable us to assist you. Thank you ~ Ochanya","7.2.1","24cd655f-faf6-4a2a-9a77-ee176f9aa67d",1,"Negative",1,"2026-03-09T09:25:59.930759Z","https://play-lh.googleusercontent.com/a/ACg8ocIcbDt_747728tjUnFCiIxaDX0OCRGwb8Nrt5hlGZgAVQWU8Q=mo","Aliyu Idris"
2037,"1","","palmpay","26/02/2026 15:24","palmpay is really smart way to banking","Palmpay is really smart way to banking","2026-03-09T09:26:06.697976Z",1139,5.623,"26/02/2026 22:59","Hello Oluchi Ekeh ,
Thank you for downloading the PalmPay app!
Weâ€™d love to hear your thoughts. Please feel free to call us on 02018886888 or send an email to support@palmpay.com with any suggestions on how we can serve you better.
Best regards, Ochanya.","","d33f6b6b-b1d6-43af-8041-e0c5bd0f80a0",4,"Positive",1,"2026-03-09T09:26:06.698004Z","https://play-lh.googleusercontent.com/a/ACg8ocJi9BdaxYxuDhKE8olxYBTwq0n9Crn0MXT877fDQ9X8N0ciSw=mo","Oluchi Ekeh"
2038,"1","7.2.1","palmpay","26/02/2026 15:08","palmpay is the best app ever","palmpay is the best app ever","2026-03-09T09:26:11.608750Z",1140,3.805,"26/02/2026 23:03","Hello Adeleye ,
Thank you for your kind review â€” it truly encourages us!
If you have any questions or suggestions, please donâ€™t hesitate to reach out at support@palmpay.com or call 02018886888.
Warm regards, Ochanya","7.2.1","96851cf8-264a-4224-b8f5-6a579e79de03",5,"Positive",1,"2026-03-09T09:26:11.608765Z","https://play-lh.googleusercontent.com/a-/ALV-UjU_pYkjGJvy7oZ0kSZ3o7EggeBkQapMlIfRsFdBg-xvNtXwzXEi","adeleye bashiru"
2039,"1","7.0.0","palmpay","26/02/2026 14:48","the ussd system is lagging very much and even though it doesn't work you still get debited for nothing","The USSD system is lagging very much and even though it doesn't work you still get debited for nothing","2026-03-09T09:26:22.754785Z",1141,10.06,"27/02/2026 17:29","Hi Praise! We apologize for the inconvenience. Please shoot us a message at support@palmpay.com with relevant details or call our support line at 02018886888 to enable us to assist you further. Thanks ~ Ochanya.","7.0.0","8ae3786b-efa9-4de6-8a84-b848375f16af",1,"Negative",1,"2026-03-09T09:26:22.754807Z","https://play-lh.googleusercontent.com/a-/ALV-UjX7hBTgLCBFVJTgW9UNYhB2oPxN-CxXE76Urm5ZHO8_qMeuZ48","Praise Dumere"
2040,"1","7.2.1","palmpay","26/02/2026 14:30","palm pay faster than opay 100","palm pay faster than opay 100%","2026-03-09T09:26:29.295058Z",1142,5.0,"26/02/2026 23:05","Thank you for choosing PalmPay, Ademola !
Weâ€™re glad to have you on board.
If you have any suggestions or concerns, feel free to contact us at support@palmpay.com or call 02018886888.
Best regards,
Ochanya","7.2.1","4c23d6b4-74b3-4930-a08f-edc7cfaa4c95",5,"Positive",1,"2026-03-09T09:26:29.295077Z","https://play-lh.googleusercontent.com/a/ACg8ocI6S_oKP2YhyffTPTw7JqiBzckeQ4WXtf7CUEXDJ179Soy9FQ=mo","Ademola Sunkanmi Ebenezer"
2041,"1","6.12.0","palmpay","26/02/2026 14:09","i love this bank","I love this bank","2026-03-09T09:26:38.288029Z",1143,7.765,"27/02/2026 8:03","Hello Ayoade ,
Thank you for downloading the PalmPay app!
Weâ€™d love to hear your thoughts. Please feel free to call us on 02018886888 or send an email to support@palmpay.com with any suggestions on how we can serve you better.
Best regards, Ochanya.","6.12.0","763c5ee5-89fa-445a-83b4-ab6d26009821",5,"Positive",1,"2026-03-09T09:26:38.288061Z","https://play-lh.googleusercontent.com/a/ACg8ocJbUMIvX3HgVD-3uNRKlNeRP9vSSTE9nk0qB80ubExONWm7Iw=mo","Ayoade Bose"
2042,"1","7.1.1","palmpay","26/02/2026 13:55","i am very happy to have palmpay as my own personal account i'm very interested","I am very happy to have palmpay as my own personal account I'm very interested","2026-03-09T09:26:48.698606Z",1144,9.306,"27/02/2026 8:09","Hi Vokkana, thank you so much for your review â€” your feedback means a lot to us! If you have any concerns or suggestions, feel free to reach out via support@palmpay.com or call us on 02018886888. Warm regards, Ochanya","7.1.1","7a91e609-7cca-43c3-a314-43f843b4c143",5,"Positive",1,"2026-03-09T09:26:48.698622Z","https://play-lh.googleusercontent.com/a/ACg8ocLkfQ6clhAt0o5sw1UAVz_UUJwcR4BtWkho7s2amUjlzWtFmg=mo","Vokkana Nntarri"
2043,"1","","palmpay","26/02/2026 13:46","i see good reviews here but in my own case i don't know y it's different palmpay are bunch of bastards i should have followed my instincts and not register you don't deserve a star from me just did it so my message can go through and my voice heard even ur customer service is scam i keep getting ignored and i know it's all an intentional act","i see good reviews here but in my own case I don't know y it's different palmpay are bunch of bastards I should have followed my instincts and not register you don't deserve a star from me just did it so my message can go through and my voice heard even ur customer service is scam I keep getting ignored and I know it's all an intentional act","2026-03-09T09:27:01.119933Z",1145,11.395,"27/02/2026 17:33","Hi Victor ! We apologize for the inconvenience. Please shoot us a message at support@palmpay.com with relevant details or call our support line at 02018886888 to enable us to assist you further. Thanks ~ Ochanya.","","fe6d9fd6-f027-42ba-b630-8dce1c72b618",1,"Negative",1,"2026-03-09T09:27:01.119951Z","https://play-lh.googleusercontent.com/a-/ALV-UjXYHGlFbsQnv4byql6k8e1vJK33jq0ib6ycz3ifl3Mvy1bo34TP","Victor Omeje"
2044,"1","","palmpay","26/02/2026 13:41","am bagging you people please don't use palmpay again i just put 10000 on my palmpay and want i go back again tomorrow did you people no what happened i can find my money completely again the remove 4k in my money i don't no how my money disappear am not lying i swear please don't use palmpay again before you go cry","am bagging you people please don't use Palmpay again I just put 10000& on my Palmpay and want I go back again tomorrow did you people no what happened I can find my money completely again the remove 4k in my money ðŸ¤‘ I don't no how my money disappear am not lying I swear please don't use Palmpay again before you go cry ðŸ˜­","2026-03-09T09:27:13.179021Z",1146,10.866,"27/02/2026 17:36","Hi Title Mara ! We apologize for the inconvenience. Please shoot us a message at support@palmpay.com with relevant details or call our support line at 02018886888 to enable us to assist you further. Thanks ~ Ochanya.","","fcaf587d-59e8-460b-9b68-5fc5ef9d4c75",2,"Negative",1,"2026-03-09T09:27:13.179040Z","https://play-lh.googleusercontent.com/a/ACg8ocKKAIAQnF7fIfA7HtqDi88F-7b5zz2wACOhG7aZXybcno_QPw=mo","Title Mara Mfon"
2045,"1","7.0.0","palmpay","26/02/2026 13:30","easy transfer,fast and reliable","Easy transfer,fast and reliable","2026-03-09T09:27:19.214202Z",1147,4.758,"27/02/2026 8:21","Thank you for choosing PalmPay, Atetan !
Weâ€™re glad to have you on board.
If you have any suggestions or concerns, feel free to contact us at support@palmpay.com or call 02018886888.
Best regards,
Ochanya","7.0.0","aa6db639-e19e-421a-ad16-9f96f6ae5718",4,"Positive",1,"2026-03-09T09:27:19.214241Z","https://play-lh.googleusercontent.com/a-/ALV-UjWsH3POGy0yja2Yd7H3NOGM4YpqX1TwH2bTAaX_3h7Jv3XYm0I","Atetan Shamfena"
2046,"1","7.2.1","palmpay","26/02/2026 12:26","tasted trusted","tasted & Trusted","2026-03-09T09:27:23.737205Z",1148,3.108,"27/02/2026 17:42","Thank you so much for choosing PalmPay, Oladoja ! We will love to earn your 5-star rating! Do not hesitate to contact support@palmpay.com or call 02018886888 if you have any suggestions or concerns. ~ Ochanya.","7.2.1","7d1a6d67-f071-46b4-9692-c5eb4c651812",3,"Positive",1,"2026-03-09T09:27:23.737237Z","https://play-lh.googleusercontent.com/a-/ALV-UjX3fu7lvDGji7EvtbyZzeX_e4g0tZAJYLJwnyFI7msLhbc9QM8","Oladoja Theophilus Tolani"
2047,"1","","palmpay","26/02/2026 11:20","is good to have it","is good to have it","2026-03-09T09:27:28.428105Z",1149,3.151,"","","","e5290491-b140-4cc4-9d7b-4877154c9367",5,"Positive",1,"2026-03-09T09:27:28.428137Z","https://play-lh.googleusercontent.com/a/ACg8ocK2YHiVcrOWTF0opqh5-xmUqWrsmzyiLMVuO0vzswQCTqnTLA=mo","Yahaya Muhammad"
2048,"1","6.9.0","palmpay","26/02/2026 10:49","palmpay is the worst bank ever, the interest on loan is too much,how do you expect your customers to pay back the loan when the interest is already more than the loan","palmpay is the worst bank ever, the interest on loan is too much,how do you expect your customers to pay back the loan when the interest is already more than the loan","2026-03-09T09:27:42.158817Z",1150,12.327,"27/02/2026 17:44","Hello AJIDE, we are sorry about the experience. Flexi is a third-party service on the PalmPay app. You can reach out to them via any- Instagram: https://www.instagram.com/flexiofficialng X: u canhttps://x.com/flexi_ng Facebook: https://www.facebook.com/flexiofficialng Helpline: 02018870808 for further assistance. Thank you, Ochanya.","6.9.0","c9f91eae-38d1-4651-8577-73329416028b",1,"Negative",0,"2026-03-09T09:27:42.158851Z","https://play-lh.googleusercontent.com/a/ACg8ocIIa8VtV4qAb6Tu_xRt7je-6ilq5ET2K5pfFt5-GRwi4wH9xg=mo","AJIDE AYOMIDE"
2049,"1","6.20.0","palmpay","26/02/2026 10:44","sweet","sweet","2026-03-09T09:27:45.677701Z",1151,2.262,"27/02/2026 17:47","Amazing review, Ammar ! We are glad that the PalmPay app meets your expectations. Please let us get a 5 star from you. Should you need to reach us, please call 02018886888 or chat with us in-app. Thank you ~Ochanya.","6.20.0","0d742ca5-4a11-4373-b38c-a145a37cf123",2,"Positive",1,"2026-03-09T09:27:45.677721Z","https://play-lh.googleusercontent.com/a-/ALV-UjW6pg_Z_tfE2hOQ1Xs4JD45bxtlnEwfZIUXw9WE1l4SO0b0d00h","Ammar Saad Aliyu"
2050,"1","7.1.1","palmpay","26/02/2026 10:25","is a nice app","is a nice app","2026-03-09T09:27:50.004923Z",1152,3.102,"","","7.1.1","69613ca6-359c-406c-a9cf-ca064b8153fa",5,"Positive",0,"2026-03-09T09:27:50.004961Z","https://play-lh.googleusercontent.com/a/ACg8ocKhaAWvGxRAoC6eE3DRV9ZEGwmqAd474Iwng_w-T76-_b7PIQ=mo","Stephen Chankur"
2051,"1","7.2.1","palmpay","26/02/2026 9:54","your interest is low and i doubt if the system is well protected from fraud","your interest is low and I doubt if the system is well protected from fraud","2026-03-09T09:28:15.369934Z",1153,23.726,"27/02/2026 13:03","Hi mercy ! We apologize for the inconvenience. Please shoot us a message at support@palmpay.com with relevant details or call our support line at 02018886888 to enable us to assist you further. Thanks ~ Ochanya.","7.2.1","3dfac926-4754-4e40-a71c-8f111f14b37a",3,"Negative",0,"2026-03-09T09:28:15.369950Z","https://play-lh.googleusercontent.com/a-/ALV-UjXDMQR9FIW8tG2WLo0g3KM_1Knu2wmcgeU-0PvCp889aci8N88","mercy gideon johnson"
2052,"1","7.1.1","palmpay","26/02/2026 9:53","you are doing well. keep it up","You are doing well. keep it up","2026-03-09T09:28:20.444520Z",1154,3.964,"","","7.1.1","0c5cf033-092f-4062-9b7d-f49dfbf16321",5,"Positive",0,"2026-03-09T09:28:20.444543Z","https://play-lh.googleusercontent.com/a/ACg8ocIOmdTLr_-3zCHLnLa3nssNWcwprvzMTY2SYNS0fP7NPpgALw=mo","Enitan Ogunleye"
2053,"1","7.0.0","palmpay","26/02/2026 9:39","best mobile banking app","best mobile banking app","2026-03-09T09:28:26.995427Z",1155,5.351,"","","7.0.0","c1fcf470-2d8d-448d-ac1c-0942e72139a7",5,"Positive",0,"2026-03-09T09:28:26.995446Z","https://play-lh.googleusercontent.com/a/ACg8ocIZY2PSP4HR9ZeC8z2DEODsMvOCb_u9Tl5VWKalTUr_x5eV4Q=mo","Design Hut"
2054,"1","7.0.0","palmpay","26/02/2026 9:16","really i'm very happy to using this application","Really I'm very happy to using this application","2026-03-09T09:28:32.796253Z",1156,4.743,"","","7.0.0","d4cc4255-a929-4461-a90a-864ca829772f",5,"Positive",0,"2026-03-09T09:28:32.796271Z","https://play-lh.googleusercontent.com/a/ACg8ocLoTWzhPG5YNVNLByNzZPTDj6w4xGtKmwKLcCGPliVnt8TJR_M=mo","Aminu Ahmad"
2055,"1","7.2.1","palmpay","26/02/2026 9:10","i truly dislike your services,i sent an email to you guys since yesterday and still hasn't got any reply abi is it till something spoil you people will reply? very slow service","I truly dislike your services,I sent an email to you guys since yesterday and still hasn't got any reply abi is it till something spoil you people will reply? very slow service","2026-03-09T09:28:45.658057Z",1157,11.749,"27/02/2026 12:59","Hi Chisom ! We apologize for the inconvenience. Please shoot us a message at support@palmpay.com with relevant details or call our support line at 02018886888 to enable us to assist you further. Thanks ~ Ochanya.","7.2.1","e8a4dd5b-979a-4392-955d-acd94fa3e0e7",1,"Negative",0,"2026-03-09T09:28:45.658366Z","https://play-lh.googleusercontent.com/a/ACg8ocLMDtfIwmtWAED8S3nyeu3i8_QPat8-cSGHdaxNmU1QaeUueA=mo","Chisom Amaechi"
2056,"1","","palmpay","26/02/2026 9:01","why is my facial verification not working?","Why is my facial verification not working?","2026-03-09T09:28:52.469200Z",1158,5.498,"27/02/2026 11:00","Hi Daniel,
Weâ€™re sorry youâ€™re experiencing this. Please ensure youâ€™re in a well-lit area, your face is clearly visible, and your camera lens is clean. Also confirm the app is updated and camera permissions are enabled.
If it still doesnâ€™t work, kindly send us a DM with your device model and app version so we can assist further.","","19dd3fba-7d1f-41be-8cf9-1c38e15255c2",2,"Negative",0,"2026-03-09T09:28:52.469228Z","https://play-lh.googleusercontent.com/a/ACg8ocJuoZdaG50h0McLgp5f4wKHiiDBeq4hDql9yrKUDYybpNJDxA=mo","Kelechukwu Daniel"
2057,"1","7.2.1","palmpay","26/02/2026 8:56","i don't think i can stop using this app. i'm enjoying it's features and all the good stuffs it provides. keep it up palmpay team","I don't think I can stop using this app. I'm enjoying it's features and all the good stuffs it provides. Keep it up Palmpay Team","2026-03-09T09:30:59.651118Z",1159,125.749,"","","7.2.1","0a998303-1582-4b31-8b2d-b97639acd7d1",5,"Positive",0,"2026-03-09T09:30:59.651139Z","https://play-lh.googleusercontent.com/a-/ALV-UjU6n_8daiv68wCInHJ6Asio67iwKLpHo62laA1SwYe7_zvP9-O5","Ajoloko Olumuyiwa Festus"
2058,"1","7.0.1","palmpay","26/02/2026 8:49","really i miss back with investment banking palm pay because nothing like multiple accounting software platform","really i miss back with investment banking palm pay because nothing like multiple accounting software platform ðŸŒðŸ’«","2026-03-09T09:31:22.460729Z",1160,21.524,"","","7.0.1","a0251556-8988-4824-96b0-abcc73d6b2f8",5,"Negative",0,"2026-03-09T09:31:22.460749Z","https://play-lh.googleusercontent.com/a/ACg8ocLtr5rZ9EEHtXO4QGa1yoy99fOczfifvJlTvcrVRN1WjjxOjA=mo","Bella Ever"
2059,"1","","palmpay","26/02/2026 8:33","very fast","very fast â©","2026-03-09T09:31:26.432339Z",1161,2.944,"","","","a4e97ac7-b10c-4687-a109-d2d7c231c676",5,"Positive",0,"2026-03-09T09:31:26.432356Z","https://play-lh.googleusercontent.com/a-/ALV-UjXgk4rVLIB4xC-Yx5HIyouFDlQQXoXLnGqIsz2OEGWry4PvAXY","Ifeanyi Alumona"
2060,"1","","palmpay","26/02/2026 7:47","palmpay get level ajeh","palmpay get level ajeh","2026-03-09T09:31:33.909471Z",1162,6.362,"26/02/2026 8:03","Hello Charlotte ,
Thank you for downloading the PalmPay app!
Weâ€™d love to hear your thoughts. Please feel free to call us on 02018886888 or send an email to support@palmpay.com with any suggestions on how we can serve you better.
Best regards, Ochanya.","","155fa0ce-8b55-44bb-83f6-2e4880996767",5,"Positive",0,"2026-03-09T09:31:33.909490Z","https://play-lh.googleusercontent.com/a-/ALV-UjUpcgCsuH7xnMAMCdoZH9TjOfa6AmraYyIz6VYTiIGVqEu9pCo","Charlotte"
2061,"1","7.2.1","palmpay","26/02/2026 7:30","not bed","not bed","2026-03-09T09:31:37.588656Z",1163,2.602,"26/02/2026 8:09","Hi Yahuza, thank you so much for your review â€” your feedback means a lot to us! If you have any concerns or suggestions, feel free to reach out via support@palmpay.com or call us on 02018886888. Warm regards, Ochanya","7.2.1","6bf05eec-206d-4b8b-b419-4da7161c4cee",5,"Positive",0,"2026-03-09T09:31:37.588683Z","https://play-lh.googleusercontent.com/a-/ALV-UjWKyJL6wICxZ9hENO_N3BcKgH_9uCNkM0JfVorpldC3qWsbbk0","Yahuza Musa"
2062,"1","7.1.0","palmpay","26/02/2026 7:01","nice vibes","Nice vibes","2026-03-09T09:31:44.552856Z",1164,5.653,"24/10/2025 11:13","Hi Nathan Azauka, thank you so much for your review â€” your feedback means a lot to us! If you have any concerns or suggestions, feel free to reach out via support@palmpay.com or call us on 02018886888. Warm regards, Ochanya","7.1.0","af5a657f-4bed-4a0e-b55f-898ae423c2ff",5,"Positive",0,"2026-03-09T09:31:44.552875Z","https://play-lh.googleusercontent.com/a/ACg8ocLXMNqxLx_XJaF9MaBxnZx3cf_R_dKjQYmpfaGdI4HoOtfWlA=mo","Nathan Azauka"
2063,"1","7.2.1","palmpay","26/02/2026 6:55","this is lovely","This is lovely","2026-03-09T09:31:48.062869Z",1165,2.436,"26/02/2026 8:13","Dear Joel Oses, Thank you for your amazing review. Weâ€™re delighted to know that the PalmPay app meets your expectations. Should you require any assistance, please do not hesitate to contact us at 02018886888 or via the in-app chat. Kind regards, Ochanya","7.2.1","7d414993-00d4-451b-aced-1398d267c4c7",5,"Positive",0,"2026-03-09T09:31:48.062899Z","https://play-lh.googleusercontent.com/a/ACg8ocJd3idfjuOLiTJpshOkLP5RRkI4aU2Kbl4MIC3ChJ8tLpyK_g=mo","Joel Oses"
2064,"1","7.2.1","palmpay","26/02/2026 6:23","fastest and reliable","fastest and reliable","2026-03-09T09:31:52.106025Z",1166,2.64,"26/02/2026 8:22","Thank you for choosing PalmPay, Ani Anthony !
Weâ€™re glad to have you on board.
If you have any suggestions or concerns, feel free to contact us at support@palmpay.com or call 02018886888.
Best regards,
Ochanya","7.2.1","9131c1f5-538f-48b4-98b3-3a3f035c77eb",5,"Positive",0,"2026-03-09T09:31:52.106052Z","https://play-lh.googleusercontent.com/a/ACg8ocIKkeMlBrKiJpqH8IcYgl2uyW5h_yUoJ39DmChQQEirNkpvHw=mo","Ani Anthony"
2065,"1","7.2.1","palmpay","26/02/2026 5:31","this is one of the best micro finance bank i have ever use","This is one of the best micro finance bank I have ever use","2026-03-09T09:31:58.148286Z",1167,4.718,"26/02/2026 19:20","Hello Uzaifa ,
Thank you for your kind review â€” it truly encourages us!
If you have any questions or suggestions, please donâ€™t hesitate to reach out at support@palmpay.com or call 02018886888.
Warm regards, Ochanya","7.2.1","cc0bda3e-d4ba-442d-927c-a6c50e8f28c9",5,"Positive",0,"2026-03-09T09:31:58.148306Z","https://play-lh.googleusercontent.com/a/ACg8ocKSuFkG9hzf78brRvmgw86nFZ3zXEvWjn5IdOFAiCjKYzOU0g=mo","Uzaifa Adam"
2066,"1","","palmpay","26/02/2026 3:37","i love this","I love this","2026-03-09T09:32:02.774265Z",1168,3.462,"26/02/2026 19:24","Hello Be an ,
Thank you for your kind review â€” it truly encourages us!
If you have any questions or suggestions, please donâ€™t hesitate to reach out at support@palmpay.com or call 02018886888.
Warm regards, Ochanya","","ea23b153-076c-4f5e-81de-59af0911e9d1",5,"Positive",0,"2026-03-09T09:32:02.774291Z","https://play-lh.googleusercontent.com/a-/ALV-UjXSKWbrGOBb0v6uwzUud0yiiDs_F-pENTNRSNL1AEeGQydRPMY","Be an"
2067,"1","","palmpay","26/02/2026 3:36","past and speedy","past and Speedy","2026-03-09T09:32:08.727896Z",1169,4.949,"26/02/2026 19:28","Dear Kabir , Thank you for your amazing review. Weâ€™re delighted to know that the PalmPay app meets your expectations. Should you require any assistance, please do not hesitate to contact us at 02018886888 or via the in-app chat. Kind regards, Ochanya","","1baaef15-b78e-4ff2-80fc-9720e80d552d",5,"Positive",0,"2026-03-09T09:32:08.727916Z","https://play-lh.googleusercontent.com/a-/ALV-UjW-j7Jg-ZncyjsXr_yqUsQXUOcyaUh9eb7E-HTiz3ryf3DhDdre","Kabir Shehu"
